Dyad,Cov,SectionStartTime,GazeID,Start,End,Duration,GazeType,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,SNoSpeak_Overall_Time,STyping_Overall_Time,SSpeaking_Overall_Time,SSSS_Overall_Time,SHovering_Overall_Time,SNoSpeak_Mean,STyping_Mean,SSpeaking_Mean,SSSS_Mean,SHovering_Mean,SSound_Mean,SNoSound_Mean,SNoSpeak_Median,STyping_Median,SSpeaking_Median,SSSS_Median,SHovering_Median,SSound_Median,SNoSound_Median,SNoSpeak_PopularSD,STyping_PopularSD,SSpeaking_PopularSD,SSSS_PopularSD,SHovering_PopularSD,SSound_PopularSD,SNoSound_PopularSD,SNoSpeak_Frequency,STyping_Frequency,SSpeaking_Frequency,SSSS_Frequency,SHovering_Frequency,SSound_Frequency,SNoSound_Frequency,SNoSpeak_Max,STyping_Max,SSpeaking_Max,SSSS_Max,SHovering_Max,SSound_Max,SNoSound_Max,SNoSpeak_Min,STyping_Min,SSpeaking_Min,SSSS_Min,SHovering_Min,SSound_Min,SNoSound_Min,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,SNoSpeak_Overall_Time,STyping_Overall_Time,SSpeaking_Overall_Time,SSSS_Overall_Time,SHovering_Overall_Time,SNoSpeak_Mean,STyping_Mean,SSpeaking_Mean,SSSS_Mean,SHovering_Mean,SSound_Mean,SNoSound_Mean,SNoSpeak_Median,STyping_Median,SSpeaking_Median,SSSS_Median,SHovering_Median,SSound_Median,SNoSound_Median,SNoSpeak_PopularSD,STyping_PopularSD,SSpeaking_PopularSD,SSSS_PopularSD,SHovering_PopularSD,SSound_PopularSD,SNoSound_PopularSD,SNoSpeak_Frequency,STyping_Frequency,SSpeaking_Frequency,SSSS_Frequency,SHovering_Frequency,SSound_Frequency,SNoSound_Frequency,SNoSpeak_Max,STyping_Max,SSpeaking_Max,SSSS_Max,SHovering_Max,SSound_Max,SNoSound_Max,SNoSpeak_Min,STyping_Min,SSpeaking_Min,SSSS_Min,SHovering_Min,SSound_Min,SNoSound_Min,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,HNoSpeak_Overall_Time,HTyping_Overall_Time,HSpeaking_Overall_Time,HSSS_Overall_Time,HHovering_Overall_Time,HNoSpeak_Mean,HTyping_Mean,HSpeaking_Mean,HSSS_Mean,HHovering_Mean,HSound_Mean,HNoSound_Mean,HNoSpeak_Median,HTyping_Median,HSpeaking_Median,HSSS_Median,HHovering_Median,HSound_Median,HNoSound_Median,HNoSpeak_PopularSD,HTyping_PopularSD,HSpeaking_PopularSD,HSSS_PopularSD,HHovering_PopularSD,HSound_PopularSD,HNoSound_PopularSD,HNoSpeak_Frequency,HTyping_Frequency,HSpeaking_Frequency,HSSS_Frequency,HHovering_Frequency,HSound_Frequency,HNoSound_Frequency,HNoSpeak_Max,HTyping_Max,HSpeaking_Max,HSSS_Max,HHovering_Max,HSound_Max,HNoSound_Max,HNoSpeak_Min,HTyping_Min,HSpeaking_Min,HSSS_Min,HHovering_Min,HSound_Min,HNoSound_Min
1,1,0,0,0,192,192,1,24.0,13.0,0.0,155.0,24.0,13.0,0.0,51.666666666666664,18.5,13.0,24.0,13.0,0.0,43.0,18.5,13.0,0.0,0.0,0.0,31.626290048347787,5.5,0.0,1.0,1.0,0.0,3.0,2.0,1.0,24.0,13.0,0.0,94.0,24.0,13.0,24.0,13.0,0.0,18.0,13.0,13.0,26.0,60.0,24.0,0.0,82.0,26.0,60.0,24.0,0.0,82.0,24.0,84.0,26.0,60.0,24.0,0.0,82.0,24.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,26.0,60.0,24.0,0.0,82.0,24.0,142.0,26.0,60.0,24.0,0.0,82.0,24.0,26.0
1,1,0,1,192,219,27,3,0.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,22.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,5.0,0.0,27.0,22.0,0.0,0.0,0.0,5.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,0.0,5.0,0.0,27.0,22.0,0.0,0.0,0.0,5.0,0.0,27.0
1,1,0,2,219,486,267,1,5.0,22.0,0.0,240.0,5.0,11.0,0.0,60.0,9.0,11.0,5.0,11.0,0.0,54.5,5.0,11.0,0.0,6.0,0.0,52.359335366293564,5.6568542494923806,6.0,1.0,2.0,0.0,4.0,3.0,2.0,5.0,17.0,0.0,127.0,17.0,17.0,5.0,5.0,0.0,4.0,5.0,5.0,0.0,170.0,46.0,0.0,51.0,0.0,170.0,46.0,0.0,25.5,46.0,110.5,0.0,170.0,46.0,0.0,25.5,46.0,110.5,0.0,0.0,0.0,0.0,9.5,0.0,75.5,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,170.0,46.0,0.0,35.0,46.0,186.0,0.0,170.0,46.0,0.0,16.0,46.0,35.0
1,1,0,3,486,566,80,3,7.0,0.0,0.0,73.0,7.0,0.0,0.0,36.5,7.0,0.0,7.0,0.0,0.0,36.5,7.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,52.0,7.0,0.0,7.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0
1,1,0,4,566,1122,556,1,23.0,0.0,59.0,474.0,11.5,0.0,14.75,67.714285714285708,13.666666666666666,14.75,11.5,0.0,12.5,65.0,12.5,12.5,7.5,0.0,6.1796035471541373,61.467097553346804,6.8231631634862406,6.1796035471541373,2.0,0.0,4.0,7.0,6.0,4.0,19.0,0.0,25.0,195.0,25.0,25.0,4.0,0.0,9.0,9.0,4.0,9.0,11.0,420.0,119.0,0.0,6.0,11.0,420.0,119.0,0.0,6.0,119.0,218.5,11.0,420.0,119.0,0.0,6.0,119.0,218.5,0.0,0.0,0.0,0.0,0.0,0.0,207.5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,11.0,420.0,119.0,0.0,6.0,119.0,426.0,11.0,420.0,119.0,0.0,6.0,119.0,11.0
1,1,0,5,1122,1235,113,3,0.0,0.0,0.0,113.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,21.0,9.0,0.0,0.0,83.0,21.0,9.0,0.0,0.0,83.0,0.0,113.0,21.0,9.0,0.0,0.0,83.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,9.0,0.0,0.0,83.0,0.0,113.0,21.0,9.0,0.0,0.0,83.0,0.0,113.0
1,1,0,6,1235,2369,1134,1,55.0,38.0,383.0,658.0,18.333333333333332,12.666666666666666,31.916666666666668,47.0,36.615384615384613,35.083333333333336,15.0,14.0,19.5,30.5,27.0,23.5,6.182412330330469,3.39934634239519,29.329900367296776,61.609368489818863,30.763460997494715,30.747515708138472,3.0,3.0,12.0,14.0,13.0,12.0,27.0,16.0,107.0,259.0,107.0,107.0,13.0,8.0,7.0,8.0,7.0,7.0,90.0,818.0,215.0,0.0,11.0,90.0,409.0,107.5,0.0,11.0,107.5,306.33333333333331,90.0,409.0,107.5,0.0,11.0,107.5,373.0,0.0,36.0,1.5,0.0,0.0,1.5,219.05453405234252,1.0,2.0,2.0,0.0,1.0,2.0,3.0,90.0,445.0,109.0,0.0,11.0,109.0,535.0,90.0,373.0,106.0,0.0,11.0,106.0,11.0
1,1,0,7,2369,2599,230,3,22.0,0.0,0.0,208.0,22.0,0.0,0.0,104.0,22.0,0.0,22.0,0.0,0.0,104.0,22.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,22.0,0.0,0.0,152.0,22.0,0.0,22.0,0.0,0.0,56.0,22.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,230.0,0.0,230.0,0.0,0.0,0.0,0.0,230.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,230.0,0.0,230.0,0.0,0.0,0.0,0.0,230.0,0.0,230.0
1,1,0,8,2599,3527,928,1,178.0,70.0,156.0,524.0,29.666666666666668,23.333333333333332,22.285714285714285,34.93333333333333,28.857142857142858,28.25,20.0,21.0,21.0,28.0,25.5,27.5,28.836705005176224,5.5577773335110221,10.872170051680255,33.229438086665795,21.983296070481536,14.872373717735847,6.0,3.0,7.0,15.0,14.0,8.0,91.0,31.0,39.0,144.0,91.0,57.0,7.0,18.0,9.0,8.0,7.0,9.0,9.0,694.0,203.0,0.0,22.0,9.0,694.0,203.0,0.0,11.0,203.0,362.5,9.0,694.0,203.0,0.0,11.0,203.0,362.5,0.0,0.0,0.0,0.0,7.0,0.0,335.5,1.0,1.0,1.0,0.0,2.0,1.0,2.0,9.0,694.0,203.0,0.0,18.0,203.0,698.0,9.0,694.0,203.0,0.0,4.0,203.0,27.0
1,1,0,9,3527,3651,124,3,16.0,15.0,0.0,93.0,16.0,15.0,0.0,31.0,15.5,15.0,16.0,15.0,0.0,21.0,15.5,15.0,0.0,0.0,0.0,20.83266665599966,0.5,0.0,1.0,1.0,0.0,3.0,2.0,1.0,16.0,15.0,0.0,60.0,16.0,15.0,16.0,15.0,0.0,12.0,15.0,15.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0,0.0,0.0,0.0,0.0,124.0,0.0,124.0
1,1,0,10,3651,4046,395,1,0.0,23.0,56.0,316.0,0.0,23.0,18.666666666666668,63.200000000000003,19.75,19.75,0.0,23.0,15.0,84.0,19.0,19.0,0.0,0.0,7.4087035902976233,40.818623200691128,6.6848709785604692,6.6848709785604692,0.0,1.0,3.0,5.0,4.0,4.0,0.0,23.0,29.0,111.0,29.0,29.0,0.0,23.0,12.0,10.0,12.0,12.0,0.0,283.0,100.0,0.0,12.0,0.0,94.333333333333329,50.0,0.0,12.0,50.0,98.333333333333329,0.0,86.0,50.0,0.0,12.0,50.0,98.0,0.0,54.615830021056063,11.0,0.0,0.0,11.0,54.297534218620115,0.0,3.0,2.0,0.0,1.0,2.0,3.0,0.0,165.0,61.0,0.0,12.0,61.0,165.0,0.0,32.0,39.0,0.0,12.0,39.0,32.0
1,1,0,11,4046,4077,31,3,13.0,0.0,0.0,18.0,13.0,0.0,0.0,18.0,13.0,0.0,13.0,0.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,18.0,13.0,0.0,13.0,0.0,0.0,18.0,13.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0
1,1,0,12,4077,4223,146,1,20.0,12.0,44.0,70.0,10.0,12.0,22.0,14.0,15.199999999999999,18.666666666666668,10.0,12.0,22.0,14.0,12.0,16.0,2.0,0.0,6.0,3.03315017762062,6.8818602136341021,6.7986926847903799,2.0,1.0,2.0,5.0,5.0,3.0,12.0,12.0,28.0,18.0,28.0,28.0,8.0,12.0,16.0,9.0,8.0,12.0,35.0,57.0,54.0,0.0,0.0,35.0,57.0,54.0,0.0,0.0,54.0,46.0,35.0,57.0,54.0,0.0,0.0,54.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,35.0,57.0,54.0,0.0,0.0,54.0,57.0,35.0,57.0,54.0,0.0,0.0,54.0,35.0
1,1,0,13,4223,4239,16,3,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0
1,1,0,14,4239,4489,250,1,0.0,0.0,43.0,207.0,0.0,0.0,43.0,103.5,43.0,43.0,0.0,0.0,43.0,103.5,43.0,43.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,43.0,149.0,43.0,43.0,0.0,0.0,43.0,58.0,43.0,43.0,46.0,161.0,43.0,0.0,0.0,23.0,80.5,43.0,0.0,0.0,43.0,103.5,23.0,80.5,43.0,0.0,0.0,43.0,103.5,6.0,41.5,0.0,0.0,0.0,0.0,47.5,2.0,2.0,1.0,0.0,0.0,1.0,2.0,29.0,122.0,43.0,0.0,0.0,43.0,151.0,17.0,39.0,43.0,0.0,0.0,43.0,56.0
1,1,0,15,4489,4507,18,3,16.0,0.0,0.0,2.0,16.0,0.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,0.0,2.0,16.0,0.0,16.0,0.0,0.0,2.0,16.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0
1,1,0,16,4507,4562,55,1,23.0,0.0,0.0,32.0,23.0,0.0,0.0,32.0,23.0,0.0,23.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,32.0,23.0,0.0,23.0,0.0,0.0,32.0,23.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,55.0
1,1,0,17,4562,4624,62,3,18.0,0.0,0.0,44.0,18.0,0.0,0.0,44.0,18.0,0.0,18.0,0.0,0.0,44.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,44.0,18.0,0.0,18.0,0.0,0.0,44.0,18.0,0.0,0.0,7.0,0.0,0.0,55.0,0.0,7.0,0.0,0.0,55.0,0.0,62.0,0.0,7.0,0.0,0.0,55.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,55.0,0.0,62.0,0.0,7.0,0.0,0.0,55.0,0.0,62.0
